match_id,year,stage,group,home_team,away_team,home_goals,away_goals,neutral
2910,1996,Qualifier,,Argentina,Bolivia,1,1,False
2911,2021,Qualifier,,Nigeria,Qatar,1,1,False
2912,2016,Qualifier,,Spain,Finland,2,1,False
2913,1999,Qualifier,,Sweden,Hungary,0,3,False
2914,2019,Friendly,,Germany,South Korea,1,0,False
2915,2012,Qualifier,,Senegal,Ukraine,4,0,False
2916,1997,Friendly,,Sweden,Ireland,1,2,False
2917,2017,Friendly,,Ghana,Hungary,1,2,False
2918,2004,Friendly,,Croatia,Chile,2,3,False
2919,1996,Friendly,,Scotland,England,0,0,False
2920,1997,Friendly,,Mexico,Romania,1,2,False
2921,2016,Qualifier,,Cameroon,Venezuela,3,0,False
2922,1997,Friendly,,Sweden,Ireland,1,0,False
2923,1994,Friendly,,Czech Republic,Tunisia,2,1,False
2924,1993,Friendly,,Croatia,Spain,0,1,False
2925,1991,Friendly,,Scotland,Sweden,0,1,False
2926,2002,Qualifier,,Chile,Costa Rica,4,0,False
2927,2022,Qualifier,,England,Czech Republic,4,1,False
2928,2010,Friendly,,Spain,Indonesia,0,0,False
2929,2023,Friendly,,Scotland,Switzerland,1,1,False
2930,2012,Qualifier,,Panama,Slovenia,0,1,False
2931,2021,Qualifier,,Chile,Finland,2,1,False
2932,2005,Friendly,,Portugal,Turkey,4,0,False
2933,2010,Qualifier,,Cameroon,Iran,0,2,False
2934,2019,Qualifier,,Senegal,Egypt,1,0,False
2935,2021,Qualifier,,Costa Rica,Colombia,2,1,False
2936,1994,Qualifier,,Panama,Canada,3,0,False
2937,1993,Qualifier,,Panama,England,1,1,False
2938,2014,Friendly,,Netherlands,Australia,0,0,False
2939,2015,Friendly,,Mexico,Honduras,2,1,False
2940,2010,Friendly,,Australia,Nigeria,2,0,False
2941,2004,Qualifier,,Serbia,Cameroon,1,0,False
2942,1992,Qualifier,,England,Italy,1,1,False
2943,1999,Qualifier,,Senegal,Slovenia,2,1,False
2944,2000,Qualifier,,South Korea,Uruguay,1,0,False
2945,2003,Qualifier,,Algeria,Nigeria,3,5,False
2946,2016,Qualifier,,Scotland,Austria,1,2,False
2947,1999,Friendly,,Panama,Ukraine,1,1,False
2948,2014,Qualifier,,Italy,Scotland,0,1,False
2949,2011,Qualifier,,Argentina,Ukraine,2,1,False
2950,2014,Friendly,,Honduras,Norway,1,1,False
2951,2002,Friendly,,Czech Republic,Peru,2,0,False
2952,2005,Friendly,,Australia,Ukraine,2,2,False
2953,2003,Friendly,,Morocco,Argentina,1,0,False
2954,2004,Qualifier,,Algeria,Denmark,1,1,False
2955,2001,Friendly,,Poland,Ivory Coast,1,0,False
2956,2004,Friendly,,Scotland,Russia,0,2,False
2957,1996,Qualifier,,Ukraine,Saudi Arabia,1,1,False
2958,1999,Qualifier,,USA,Morocco,5,3,False
2959,2011,Friendly,,Indonesia,Netherlands,2,0,False
2960,2011,Qualifier,,Senegal,Ecuador,1,1,False
2961,2003,Qualifier,,Colombia,Greece,3,0,False
2962,2021,Friendly,,Turkey,Hungary,1,2,False
2963,2016,Qualifier,,Romania,Norway,2,1,False
2964,2007,Friendly,,Japan,Netherlands,0,4,False
2965,2014,Qualifier,,Nigeria,Australia,1,1,False
2966,1996,Qualifier,,Egypt,Canada,3,2,False
2967,2013,Friendly,,Belgium,Italy,1,0,False
2968,2012,Qualifier,,Chile,Algeria,3,1,False
2969,2007,Qualifier,,South Korea,Poland,1,1,False
2970,1998,Friendly,,Chile,Belgium,2,0,False
2971,2003,Friendly,,Venezuela,Serbia,0,2,False
2972,2006,Friendly,,Australia,Sweden,1,1,False
2973,2013,Friendly,,Panama,Japan,2,0,False
2974,2003,Qualifier,,Croatia,Ecuador,1,0,False
2975,2014,Friendly,,Ukraine,Brazil,1,3,False
2976,2002,Friendly,,Honduras,Australia,0,2,False
2977,2019,Friendly,,USA,Qatar,3,0,False
2978,2005,Friendly,,Ivory Coast,Chile,2,2,False
2979,2009,Friendly,,Wales,Nigeria,3,2,False
2980,2003,Friendly,,Slovenia,Tunisia,4,2,False
2981,2001,Qualifier,,South Korea,Turkey,0,0,False
2982,2020,Qualifier,,Poland,Jamaica,3,0,False
2983,2014,Friendly,,Spain,Turkey,0,0,False
2984,1994,Qualifier,,Honduras,Slovenia,0,2,False
2985,2020,Qualifier,,Venezuela,Italy,0,1,False
2986,2015,Friendly,,Norway,Paraguay,3,1,False
2987,2013,Qualifier,,Finland,England,2,2,False
2988,2018,Qualifier,,USA,Germany,2,2,False
2989,1997,Qualifier,,Turkey,Slovakia,1,0,False
2990,2009,Friendly,,Indonesia,Qatar,0,1,False
2991,2000,Qualifier,,USA,Czech Republic,0,3,False
2992,2010,Qualifier,,Senegal,Saudi Arabia,1,0,False
2993,1992,Qualifier,,Mexico,Romania,2,1,False
2994,2022,Friendly,,Ecuador,Slovenia,2,1,False
2995,2023,Qualifier,,Cameroon,Egypt,0,2,False
2996,2009,Friendly,,Switzerland,Ghana,3,0,False
2997,1997,Qualifier,,Switzerland,Cameroon,2,2,False
2998,2022,Qualifier,,Switzerland,Germany,2,0,False
2999,2014,Friendly,,Poland,Ghana,0,1,False
3000,2000,Friendly,,Jamaica,Canada,2,0,False
3001,1998,Friendly,,Honduras,England,0,0,False
3002,1996,Friendly,,Ukraine,South Korea,3,3,False
3003,2003,Friendly,,Venezuela,Germany,0,3,False
3004,2012,Friendly,,Indonesia,Colombia,0,1,False
3005,2014,Friendly,,Chile,Belgium,1,2,False
3006,2008,Friendly,,Colombia,Cameroon,4,2,False
3007,1992,Friendly,,France,Peru,2,0,False
3008,2005,Qualifier,,Slovenia,Ecuador,2,3,False
3009,2020,Friendly,,Argentina,Trinidad and Tobago,3,0,False
3010,1991,Qualifier,,Senegal,Finland,3,2,False
3011,2020,Qualifier,,Spain,Australia,1,3,False
3012,2021,Qualifier,,Venezuela,England,2,0,False
3013,2010,Friendly,,Austria,Panama,1,0,False
3014,1993,Qualifier,,Ireland,New Zealand,2,0,False
3015,2008,Qualifier,,Hungary,Venezuela,1,1,False
3016,2003,Qualifier,,South Korea,Finland,2,0,False
3017,2023,Friendly,,Scotland,Trinidad and Tobago,7,0,False
3018,2014,Friendly,,Iran,Chile,0,1,False
3019,1992,Friendly,,Romania,Nigeria,3,2,False
3020,2005,Qualifier,,Venezuela,Spain,0,1,False
3021,2020,Friendly,,Chile,USA,0,3,False
3022,2020,Qualifier,,Costa Rica,Poland,0,3,False
3023,2008,Qualifier,,Ecuador,Saudi Arabia,2,0,False
3024,2006,Qualifier,,Argentina,Trinidad and Tobago,2,0,False
3025,1990,Friendly,,Turkey,Jamaica,1,2,False
3026,2021,Qualifier,,Hungary,Bolivia,3,0,False
3027,2009,Qualifier,,South Korea,Switzerland,1,2,False
3028,2021,Qualifier,,Austria,Netherlands,2,1,False
3029,2008,Friendly,,Switzerland,Chile,3,2,False
3030,2020,Qualifier,,Mexico,Ivory Coast,0,0,False
3031,2002,Qualifier,,Finland,Norway,1,3,False
3032,1995,Qualifier,,England,Portugal,2,3,False
3033,2022,Friendly,,Brazil,Poland,4,0,False
3034,1990,Qualifier,,Czech Republic,Scotland,1,1,False
3035,2008,Friendly,,Saudi Arabia,South Korea,0,0,False
3036,2022,Qualifier,,Switzerland,Honduras,1,0,False
3037,1994,Friendly,,Portugal,Finland,3,3,False
3038,2014,Friendly,,Costa Rica,France,0,5,False
3039,2005,Friendly,,Cameroon,Algeria,4,1,False
3040,1992,Qualifier,,Scotland,Saudi Arabia,3,1,False
3041,1991,Friendly,,Germany,Senegal,3,0,False
